asteroid_id,fname,distance_geo,dist_geo_Ur_upper,dist_geo_Ur_lower,dist_geo_U_upper,dist_geo_U_lower,distance_SSB,dist_SSB_U_upper,dist_SSB_U_lower,HEx,HEy,HEz,ELat,Phase_Ang,Escape_Vel,Object_Vel,min_a,min_e,min_i,max_i,MagCor_input,corr_to_V_apparent,H,H_lower,H_upper,chisq,size15,size15_lower,size15_upper,DorR,Tisserands_imin,Tisserands_imax
AH10311,j8de29010_1_trailcut,1.03,0.01,0.0050000000000001,0.01,0.0050000000000001,1.8584085938887345,0.0092518993342269,0.0046230362293984,1.7909871071519697E8,2.1078621100064817E8,-2.8010552478273064E7,-23.205328826917267,22.36141627690708,30.82316295851558,21.83171718610716,1.8555514892992784,0.0108809639690577,23.206284433403297,46.05574647436956,22.975,23.06715722219881,20.583745077939778,20.5997204282625,20.551980869479014,0.7003909084259358,0.2623042666426228,0.2603815960925261,0.2661694434920727,D,3.9021244229453553,3.633272480704779
AH10312,j8de48030_3_trailcut,0.945,0.135,0.1100000000000001,0.135,0.1100000000000001,1.7770349212149454,0.1245179260836542,0.10025911997189,1.654517328832591E8,2.071787135922396E8,-1.9337790279794067E7,-22.131950434494826,23.553781884125826,31.52098815108536,19.90279344089523,1.472863967983751,0.2011791679811779,22.131950945850207,37.42559230338488,21.905,22.20342632963259,19.967790682896627,20.36262217126753,19.530768761529504,4.568497992481263,0.3483342943437741,0.290422283765145,0.4259911906792892,D,4.498706511604777,4.360946863345545
AH10318,j8du04020_3_trailcut,1.785,0.09,0.0649999999999999,0.09,0.0649999999999999,2.241592457349656,0.0809485973427142,0.0580221301263357,-1.831500692147606E8,-2.3864234168670145E8,-1.481792663858084E8,-7.027197998112001,26.41517377373117,28.065286280834435,12.50323633535218,1.3966452336142725,0.3920436281660288,9.040336058041698,92.90785577349938,23.549,23.834800905050592,19.62816292128382,19.76565915200854,19.444313948245053,0.8923061511337688,0.4073069177093925,0.3823160584189256,0.4432937220321684,D,4.667393970451837,3.677717677263393
AH10328,j8eh07040_2_trailcut,2.6700000000000004,0.1199999999999996,0.1100000000000003,0.1199999999999996,0.1100000000000003,3.5431850088984858,0.1186830702067598,0.1087124141245481,4.48699583046042E8,2.766308601818522E8,-5.567908349597139E7,-17.6964124565869,8.638397925113523,22.322914200201843,14.575043062009948,3.0768887966869163,0.1403745641341306,17.69641350869467,21.274620449977245,22.472,22.7578009050506,17.287567568608353,17.446592921384305,17.120558535336166,0.2860698702457098,1.196853121338479,1.1123354700776935,1.2925360458451038,R,3.1419029753806638,3.110188830265245
AH11739,j8f604010_3_trailcut,0.6950000000000001,0.06,0.05,0.06,0.05,1.6476024412003574,0.0578960614001939,0.0481282497403676,-2.4354982718207252E8,2.689754459163064E7,-2.6670535449749064E7,-8.203311194584302,15.489421753910795,32.73569694643182,26.25708815641337,2.289736900664657,0.3054742074779926,8.203311195699483,12.912490409904764,23.782,24.07136818711585,22.92666844983532,23.15316984914985,22.67186313626504,0.837596851943998,0.0891703929581597,0.0803378861962686,0.1002724769775847,R,3.5230549566821745,3.50403641574953
AH10337,j8f611010_1_2_trailcut,3.02,0.2850000000000001,0.2349999999999998,0.2850000000000001,0.2349999999999998,3.91782581364334,0.2828765426097601,0.2330029023442348,-5.628472494955114E8,1.2642872080772136E8,-1.0358611376819056E8,-14.356818141139073,7.248028029237886,21.22879011249301,15.052102562695683,3.920112303610305,0.0122738675175134,14.69409183442591,17.820148100853665,22.643,22.932368187115856,17.037451648720065,17.34650287802237,16.690245109351206,2.283729853218714,1.3429629788191069,1.1648065251770132,1.5758154297543308,R,3.0064575129280824,2.9799495693355764
AH10338,j8f611010_1_3_trailcut,2.21,0.5500000000000003,0.365,0.5500000000000003,0.365,3.1156780079381097,0.5440554001651434,0.3597519137119254,-4.5129118647423565E8,8.605487668885638E7,-7.860603410648993E7,-13.189422634731898,9.143305845411454,23.80518278503474,15.749898973874432,2.760188063594001,0.1095838217613621,13.189423508550714,15.917578734346485,23.125,23.41436818711585,18.61269218384449,19.271096709459336,17.780623733463834,0.1080840450991751,0.6501535431987655,0.4801036730646378,0.9537391795202476,R,3.294983083293868,3.2776619067679063
AH10336,j8f611010_1_trailcut,2.095,0.165,0.1400000000000003,0.165,0.1400000000000003,3.0027183439754683,0.1628711643126958,0.1380026382198371,-4.3550542471893847E8,8.063790810344666E7,-7.492285371894868E7,-12.9696602564467,9.462445656828598,24.248814226780627,15.055372375866463,2.4356994799052787,0.2091908325398713,12.969660359484632,17.575251287136716,23.168,23.45736818711585,18.838719868206027,19.091071536343225,18.559397805269064,4.193402439374305,0.5858823256709668,0.5216029791349749,0.6663076651999322,R,3.440420002460709,3.412097383263504
AH10341,j8f625010_2_trailcut,2.1,0.0699999999999998,0.0649999999999999,0.0699999999999998,0.0649999999999999,3.0274614614943385,0.0692634294680942,0.0642850448220326,-4.4314507865509737E8,4.473418919156332E7,-8.210553864361335E7,-11.86565762051437,8.414415506576432,24.149519451410274,15.517125147051829,2.569353668416588,0.1656144526802742,11.865657880920214,17.31292867192831,22.745,23.034368187115856,18.436742208109788,18.551622188390613,18.31642000516846,0.8307418064592303,0.7050272915967386,0.6686978591417772,0.7451957501291274,R,3.381705771128052,3.348528911386561
AH10343,j8f632010_2_trailcut,2.6700000000000004,0.4549999999999996,0.3350000000000004,0.4549999999999996,0.3350000000000004,3.48004136251568,0.4469790636871473,0.3276272446137653,-4.728710078070496E8,-1.6848929132814494E8,-1.3797022583737567E8,-6.569750523286643,11.45325185506583,22.524522961750087,12.81326322520236,2.566491469540322,0.3061774416190738,9.52718208766355,10.867089096858344,23.793,24.08236818711585,18.53777739690576,19.04360498943944,17.933689823363846,7.495596404655546,0.6729749379366439,0.5331303081096278,0.8888252952920092,R,3.346306259173097,3.340770729996
AH10345,j8f656010_1_trailcut,1.53,0.0849999999999999,0.0750000000000001,0.0849999999999999,0.0750000000000001,2.4268065644247754,0.0824202819403119,0.0725714227562841,-2.5495647977439523E8,-2.358655242216025E8,-1.0567112856643625E8,-0.4938956303968922,14.39531397307439,26.973060369737265,16.146730343025833,1.885939996771304,0.2150671742990387,4.563730740311717,10.527617865824409,22.621,22.910368187115854,19.24944199345161,19.424510795408462,19.059512692165693,0.1197342614638626,0.4849153944979734,0.4473549131225189,0.5292389900971304,R,3.931460937245272,3.915396272195455
AH10363,j8iy3e010_1_trailcut,2.305,0.2549999999999999,0.2099999999999999,0.2549999999999999,0.2099999999999999,3.1324094882146416,0.2505203693775688,0.2057298462058638,-1.7403588870695776E8,4.237754373760205E8,9.85572081464472E7,-9.59945239471503,11.182247007163433,23.741521051415287,16.058250165707516,2.8751376859032844,0.0534164710505439,9.59945291266312,10.639988411725396,23.119,23.21115722219881,18.22473324698485,18.57968447997192,17.82981575740974,0.0494777312170758,0.7773341024575865,0.6601117670364703,0.932376285613194,D,3.2736800432721957,3.268943254323335
AH10369,j8iy3f030_4_2_trailcut,2.2950000000000004,0.2249999999999996,0.1900000000000004,0.2249999999999996,0.1900000000000004,3.163960203268519,0.222067182195,0.1871803598104553,-1.8929842393535745E8,4.225172566270555E8,9.838045044518691E7,-9.461316392192302,9.58338708845267,23.622850353851803,16.858687473549992,3.2077784516421373,0.0357126824014185,9.461316428002949,11.792297173823496,23.04,23.32936818711585,18.39418407618788,18.71425850439484,18.043797551525664,0.3183299151427541,0.7189812342417208,0.6204441150282218,0.844879670356588,D,3.17018932945888,3.1584170696715645
AH10368,j8iy3f030_4_trailcut,2.665,0.1750000000000002,0.1499999999999999,0.1750000000000002,0.1499999999999999,3.529284216368385,0.1731312963205824,0.1482451058667533,-2.1861061551475856E8,4.690081749653662E8,1.0486488057856518E8,-9.853195918011522,8.58517668666352,22.36683263088702,14.294879803740118,2.973144189616214,0.1655270216565629,9.853195918550938,11.91300848570869,23.683,23.97236818711585,18.517006918900847,18.73598523548817,18.274908670313643,0.6380923381228053,0.6794429343472027,0.6142671963793291,0.7595784526904746,D,3.2192038263689056,3.209084916175834
AH10372,j8iy4e010_4_2_trailcut,0.955,0.0599999999999998,0.0550000000000001,0.0599999999999998,0.0550000000000001,1.9747719428509816,0.0599703970558223,0.0549712388641603,1.3259015111418356E8,-2.437215123237242E8,-1.0145759280126812E8,0.7489095004104485,1.827029984792144,29.901249086543515,21.246800152389824,1.9844726451618533,0.0057959998280625,1.583268982886206,2.95615564596375,21.883,22.17236818711585,20.57020522017445,20.76031353905713,20.37292949702753,0.1796108335624353,0.2639449313300454,0.2418196914311292,0.2890470032254725,R,3.8569151126062353,3.8557431523941728
AH10371,j8iy4e010_4_trailcut,0.885,0.0849999999999999,0.07,0.0849999999999999,0.07,1.9048387781120864,0.0849568259734647,0.0699614421886807,1.2802671415817636E8,-2.3497328847347125E8,-9.797354440029156E7,0.7194409634851695,1.866534950618172,30.44519030457123,21.753797012817326,1.93603472251093,0.0170087822165071,2.1942142268630347,3.6097100373141706,21.896,22.185368187115856,20.823779041965288,21.083963288472955,20.52988550734036,0.1652250838672553,0.2348543248171441,0.2083347485420313,0.2688916208330992,R,3.906779828415287,3.9052543241906816
